brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Toyota,Auris,2014,Manual,14977,Petrol,145,47.9,1.6,7995
Toyota,Auris,2018,Manual,11870,Petrol,145,51.3,1.2,12794
Toyota,Auris,2016,Manual,19541,Petrol,30,58.9,1.2,10290
Toyota,Auris,2016,Manual,22594,Petrol,30,58.9,1.2,8799
Toyota,Auris,2013,Automatic,58787,Hybrid,0,72.4,1.8,8959
Toyota,Auris,2012,Manual,65073,Petrol,200,42.8,1.6,5458
Toyota,Auris,2014,Manual,37202,Petrol,145,46.3,1.6,7599
Toyota,Auris,2016,Automatic,54904,Hybrid,0,78.5,1.8,13599
Toyota,Auris,2015,Manual,29167,Diesel,20,67.3,1.6,8378
Toyota,Auris,2013,Manual,54367,Petrol,125,51.4,1.3,6727
Toyota,Auris,2013,Manual,41000,Petrol,125,51.4,1.3,5899
Toyota,Auris,2017,Automatic,90970,Hybrid,0,78.5,1.8,11500
Toyota,Auris,2015,Manual,57860,Petrol,150,47.9,1.6,7295
Toyota,Auris,2016,Automatic,17098,Hybrid,0,72.4,1.8,13495
Toyota,Auris,2010,Manual,57000,Diesel,125,60.1,1.4,4495
Toyota,Auris,2015,Automatic,27908,Hybrid,0,70.6,1.8,14775
Toyota,Auris,2016,Automatic,37298,Hybrid,0,70.6,1.8,15475
Toyota,Auris,2014,Automatic,22460,Hybrid,0,70.6,1.8,14275
Toyota,Auris,2016,Automatic,28872,Hybrid,0,72.4,1.8,13295
Toyota,Auris,2017,Automatic,21960,Hybrid,0,70.6,1.8,17495
Toyota,Auris,2018,Automatic,22032,Hybrid,135,65.6,1.8,17495
Toyota,Auris,2017,Automatic,21875,Hybrid,0,70.6,1.8,16995
Toyota,Auris,2015,Manual,31285,Diesel,0,74.3,1.4,8395
Toyota,Auris,2017,Automatic,35404,Hybrid,135,78.5,1.8,14995
Toyota,Auris,2018,Automatic,9446,Hybrid,140,65.6,1.8,17695
Toyota,Auris,2014,Automatic,34611,Hybrid,0,72.4,1.8,11995
Toyota,Auris,2015,Manual,68022,Petrol,30,58.9,1.2,7000
Toyota,Auris,2014,Automatic,64854,Hybrid,0,70.6,1.8,10400
Toyota,Auris,2013,Automatic,30000,Petrol,145,49.6,1.6,7750
Toyota,Auris,2018,Automatic,19668,Hybrid,135,65.6,1.8,17795
Toyota,Auris,2014,Automatic,32198,Hybrid,0,70.6,1.8,13695
Toyota,Auris,2013,Automatic,42349,Petrol,0,72.4,1.8,9700
Toyota,Auris,2014,Automatic,50280,Hybrid,0,70.6,1.8,11773
Toyota,Auris,2017,Manual,14000,Petrol,30,58.9,1.2,10300
Toyota,Auris,2017,Manual,35459,Petrol,30,58.9,1.2,10295
Toyota,Auris,2017,Automatic,20543,Hybrid,0,78.5,1.8,15995
Toyota,Auris,2017,Manual,21780,Petrol,30,58.9,1.2,9995
Toyota,Auris,2015,Manual,41100,Diesel,0,74.3,1.4,8295
Toyota,Auris,2015,Automatic,22277,Hybrid,0,72.4,1.8,12695
Toyota,Auris,2017,Manual,21951,Petrol,145,58.9,1.2,10761
Toyota,Auris,2015,Automatic,43261,Hybrid,0,70.6,1.8,14600
Toyota,Auris,2014,Automatic,47719,Hybrid,0,70.6,1.8,11985
Toyota,Auris,2015,Automatic,28975,Hybrid,0,72.4,1.8,12985
Toyota,Auris,2015,Automatic,54450,Hybrid,0,72.4,1.8,11295
Toyota,Auris,2015,Automatic,35002,Hybrid,0,72.4,1.8,13675
Toyota,Auris,2017,Automatic,24139,Petrol,125,53.3,1.2,11975
Toyota,Auris,2018,Automatic,19176,Hybrid,135,65.6,1.8,17475
Toyota,Auris,2015,Automatic,36457,Hybrid,0,74.3,1.8,11675
Toyota,Auris,2017,Manual,24740,Petrol,145,58.9,1.2,10985
Toyota,Auris,2017,Automatic,18686,Hybrid,0,78.5,1.8,13975
Toyota,Auris,2014,Automatic,20011,Hybrid,0,72.4,1.8,12675
Toyota,Auris,2015,Automatic,35661,Hybrid,0,70.6,1.8,15975
Toyota,Auris,2011,Automatic,150000,Petrol,0,70.6,1.8,4999
Toyota,Auris,2013,Automatic,33738,Hybrid,0,72.4,1.8,11975
Toyota,Auris,2008,Manual,34801,Petrol,235,39.8,1.6,4975
Toyota,Auris,2014,Manual,44171,Diesel,20,72.4,1.4,7275
Toyota,Auris,2017,Automatic,16401,Hybrid,140,78.5,1.8,17675
Toyota,Auris,2016,Automatic,46580,Hybrid,0,78.5,1.8,14975
Toyota,Auris,2013,Manual,22900,Petrol,145,46.3,1.6,8495
Toyota,Auris,2014,Automatic,55584,Hybrid,0,70.6,1.8,12975
Toyota,Auris,2014,Automatic,28130,Hybrid,0,76.4,1.8,10675
Toyota,Auris,2013,Manual,43156,Petrol,145,46.3,1.6,7475
Toyota,Auris,2015,Automatic,32909,Hybrid,0,78.5,1.8,12975
Toyota,Auris,2016,Manual,31229,Diesel,20,67.3,1.6,9399
Toyota,Auris,2012,Automatic,67698,Hybrid,0,72.4,1.8,8499
Toyota,Auris,2018,Automatic,9173,Hybrid,135,65.6,1.8,16999
Toyota,Auris,2014,Manual,21099,Petrol,145,46.3,1.6,7750
Toyota,Auris,2017,Automatic,12174,Hybrid,135,70.6,1.8,17159
Toyota,Auris,2016,Manual,22367,Petrol,30,58.9,1.2,8961
Toyota,Auris,2015,Automatic,14303,Hybrid,0,72.4,1.8,11961
Toyota,Auris,2009,Manual,84300,Petrol,200,43.5,1.6,3250
Toyota,Auris,2017,Automatic,23418,Hybrid,0,78.5,1.8,13799
Toyota,Auris,2016,Automatic,71329,Hybrid,0,70.6,1.8,13499
Toyota,Auris,2009,Manual,91379,Petrol,150,48.7,1.3,2991
Toyota,Auris,2013,Manual,52229,Diesel,20,72.4,1.4,6499
Toyota,Auris,2015,Automatic,7040,Hybrid,0,72.4,1.8,13999
Toyota,Auris,2017,Manual,17546,Petrol,125,52.3,1.2,11699
Toyota,Auris,2015,Automatic,55715,Hybrid,0,70.6,1.8,13499
Toyota,Auris,2016,Manual,36283,Petrol,125,52.3,1.2,9450
Toyota,Auris,2017,Automatic,12414,Hybrid,135,72.4,1.8,14950
Toyota,Auris,2015,Automatic,13381,Hybrid,0,72.4,1.8,12950
Toyota,Auris,2013,Manual,54968,Diesel,20,72.4,1.4,6450
Toyota,Auris,2016,Automatic,23589,Hybrid,0,72.4,1.8,13950
Toyota,Auris,2018,Automatic,7649,Hybrid,140,65.6,1.8,18499
Toyota,Auris,2018,Automatic,20000,Hybrid,135,68.8,1.8,15450
Toyota,Auris,2018,Automatic,65601,Hybrid,135,68.8,1.8,15450
Toyota,Auris,2018,Manual,10674,Petrol,145,58.9,1.2,12950
Toyota,Auris,2017,Automatic,11200,Petrol,145,61.4,1.2,11793
Toyota,Auris,2018,Automatic,4566,Hybrid,135,68.8,1.8,16993
Toyota,Auris,2017,Manual,14686,Petrol,145,52.3,1.2,11793
Toyota,Auris,2013,Automatic,78881,Hybrid,0,72.4,1.8,8950
Toyota,Auris,2011,Automatic,69000,Hybrid,0,70.6,1.8,5950
Toyota,Auris,2017,Automatic,18500,Hybrid,0,78.5,1.8,14995
Toyota,Auris,2015,Automatic,11270,Hybrid,0,74.3,1.8,11995
Toyota,Auris,2017,Automatic,28000,Hybrid,0,78.5,1.8,13450
Toyota,Auris,2017,Automatic,9952,Hybrid,135,72.4,1.8,15450
Toyota,Auris,2016,Automatic,26465,Hybrid,0,78.5,1.8,12491
Toyota,Auris,2013,Automatic,75000,Hybrid,0,72.4,1.8,8695
Toyota,Auris,2015,Automatic,85895,Hybrid,0,70.6,1.8,9299
Toyota,Auris,2015,Automatic,52000,Hybrid,0,74.3,1.8,10493
Toyota,Auris,2017,Manual,20390,Petrol,30,58.9,1.2,9990
Toyota,Auris,2017,Manual,4653,Petrol,145,58.9,1.2,11990
Toyota,Auris,2016,Automatic,19931,Hybrid,0,78.5,1.8,13995
Toyota,Auris,2015,Automatic,17052,Hybrid,0,76.4,1.8,12990
Toyota,Auris,2016,Manual,33123,Petrol,30,58.9,1.2,8750
Toyota,Auris,2016,Automatic,48913,Hybrid,0,78.5,1.8,12199
Toyota,Auris,2013,Manual,27148,Petrol,125,51.4,1.3,7000
Toyota,Auris,2012,Manual,77000,Petrol,200,42.8,1.6,5200
Toyota,Auris,2018,Automatic,16238,Hybrid,135,68.8,1.8,15549
Toyota,Auris,2012,Automatic,86256,Hybrid,0,70.6,1.8,6999
Toyota,Auris,2018,Automatic,16442,Hybrid,135,65.6,1.8,18495
Toyota,Auris,2019,Automatic,16039,Hybrid,135,65.6,1.8,18599
Toyota,Auris,2016,Automatic,30823,Hybrid,0,78.5,1.8,12750
Toyota,Auris,2014,Automatic,46714,Hybrid,0,76.4,1.8,10995
Toyota,Auris,2014,Automatic,66900,Hybrid,0,74.3,1.8,9949
Toyota,Auris,2012,Manual,71062,Petrol,145,47.9,1.3,4995
Toyota,Auris,2007,Manual,79183,Petrol,235,39.8,1.6,2995
Toyota,Auris,2015,Automatic,46120,Hybrid,0,70.6,1.8,13495
Toyota,Auris,2014,Automatic,60880,Hybrid,0,76.4,1.8,11795
Toyota,Auris,2017,Automatic,59150,Hybrid,0,78.5,1.8,13500
Toyota,Auris,2017,Automatic,86980,Hybrid,0,78.5,1.8,12000
Toyota,Auris,2017,Automatic,35000,Petrol,20,61.4,1.2,10490
Toyota,Auris,2014,Automatic,33000,Hybrid,0,76.4,1.8,11490
Toyota,Auris,2017,Automatic,24000,Hybrid,0,70.6,1.8,15990
Toyota,Auris,2014,Automatic,29000,Hybrid,0,72.4,1.8,11490
Toyota,Auris,2009,Manual,44000,Petrol,190,43.5,1.6,3990
Toyota,Auris,2017,Automatic,23746,Hybrid,140,78.5,1.8,14849
Toyota,Auris,2013,Automatic,38000,Hybrid,0,74.3,1.8,9995
Toyota,Auris,2013,Automatic,53331,Hybrid,0,72.4,1.8,8995
Toyota,Auris,2014,Automatic,23865,Petrol,145,48.7,1.6,9600
Toyota,Auris,2011,Automatic,67437,Hybrid,0,70.6,1.8,6800
Toyota,Auris,2017,Automatic,22192,Hybrid,0,78.5,1.8,16995
Toyota,Auris,2016,Automatic,13285,Hybrid,0,72.4,1.8,14495
Toyota,Auris,2015,Automatic,25000,Hybrid,0,76.4,1.8,12000
Toyota,Auris,2016,Automatic,36000,Hybrid,0,70.6,1.8,14995
Toyota,Auris,2017,Automatic,18132,Hybrid,0,70.6,1.8,18395
Toyota,Auris,2017,Automatic,33388,Hybrid,0,78.5,1.8,15700
Toyota,Auris,2016,Automatic,38541,Hybrid,0,72.4,1.8,12200
Toyota,Auris,2017,Automatic,22071,Hybrid,0,70.6,1.8,18795
Toyota,Auris,2016,Automatic,31697,Hybrid,0,78.5,1.8,15495
Toyota,Auris,2014,Automatic,32962,Hybrid,0,76.4,1.8,11495
Toyota,Auris,2014,Manual,23743,Petrol,145,46.3,1.6,10000
Toyota,Auris,2016,Manual,23000,Diesel,20,67.3,1.6,8995
Toyota,Auris,2013,Automatic,29935,Hybrid,0,74.3,1.8,10490
Toyota,Auris,2014,Automatic,65882,Hybrid,0,76.4,1.8,9990
Toyota,Auris,2018,Automatic,49989,Hybrid,135,65.6,1.8,14995
Toyota,Auris,2018,Automatic,73000,Hybrid,135,65.6,1.8,13995
Toyota,Auris,2015,Automatic,17148,Hybrid,0,72.4,1.8,13450
Toyota,Auris,2017,Automatic,11432,Hybrid,135,78.5,1.8,17390
Toyota,Auris,2013,Automatic,46287,Petrol,145,48.7,1.6,8490
Toyota,Auris,2017,Automatic,13175,Hybrid,135,78.5,1.8,17850
Toyota,Auris,2017,Automatic,40502,Hybrid,0,78.5,1.8,15790
Toyota,Auris,2017,Automatic,36193,Hybrid,135,78.5,1.8,16150
Toyota,Auris,2017,Automatic,30916,Hybrid,0,72.4,1.8,14290
Toyota,Auris,2018,Automatic,21895,Hybrid,135,65.6,1.8,17750
Toyota,Auris,2014,Automatic,57000,Hybrid,0,72.4,1.8,9340
Toyota,Auris,2015,Automatic,43000,Hybrid,0,72.4,1.8,10880
Toyota,Auris,2014,Automatic,51000,Hybrid,0,74.3,1.8,9440
Toyota,Auris,2017,Automatic,8963,Hybrid,135,78.5,1.8,15550
Toyota,Auris,2014,Automatic,141000,Hybrid,0,70.6,1.8,7240
Toyota,Auris,2014,Automatic,51750,Hybrid,0,70.6,1.8,11000
Toyota,Auris,2016,Automatic,20220,Petrol,30,55.4,1.2,11950
Toyota,Auris,2017,Manual,24960,Petrol,125,51.4,1.2,11500
Toyota,Auris,2017,Automatic,16309,Hybrid,135,78.5,1.8,17150
Toyota,Auris,2016,Automatic,9675,Hybrid,0,78.5,1.8,14790
Toyota,Auris,2017,Automatic,4309,Hybrid,135,78.5,1.8,16000
Toyota,Auris,2018,Automatic,17279,Hybrid,135,68.8,1.8,14500
Toyota,Auris,2007,Automatic,84000,Petrol,205,40.9,1.6,3395
Toyota,Auris,2014,Manual,11943,Petrol,150,47.9,1.6,8250
Toyota,Auris,2017,Automatic,17660,Hybrid,135,78.5,1.8,15295
Toyota,Auris,2014,Automatic,54669,Hybrid,0,76.4,1.8,11000
Toyota,Auris,2014,Automatic,49626,Hybrid,0,70.6,1.8,11400
Toyota,Auris,2016,Automatic,16593,Hybrid,0,70.6,1.8,15700
Toyota,Auris,2016,Automatic,28609,Hybrid,0,78.5,1.8,12500
Toyota,Auris,2015,Automatic,31745,Hybrid,0,70.6,1.8,13600
Toyota,Auris,2018,Automatic,36376,Hybrid,135,65.6,1.8,14900
Toyota,Auris,2016,Automatic,39080,Hybrid,0,78.5,1.8,12000
Toyota,Auris,2016,Automatic,56680,Hybrid,0,70.6,1.8,12500
Toyota,Auris,2016,Automatic,24610,Hybrid,0,78.5,1.8,13400
Toyota,Auris,2018,Automatic,28365,Hybrid,135,65.6,1.8,15800
Toyota,Auris,2015,Automatic,30754,Hybrid,0,74.3,1.8,10800
Toyota,Auris,2017,Automatic,39225,Hybrid,135,70.6,1.8,15000
Toyota,Auris,2017,Automatic,35633,Hybrid,0,78.5,1.8,14000
Toyota,Auris,2017,Automatic,12057,Petrol,30,55.4,1.2,12000
Toyota,Auris,2015,Automatic,56617,Hybrid,0,70.6,1.8,11400
Toyota,Auris,2017,Automatic,65442,Hybrid,0,70.6,1.8,13800
Toyota,Auris,2015,Automatic,34277,Hybrid,0,72.4,1.8,12500
Toyota,Auris,2017,Automatic,14567,Hybrid,0,70.6,1.8,16998
Toyota,Auris,2017,Automatic,17714,Hybrid,0,72.4,1.8,16110
Toyota,Auris,2017,Automatic,17995,Hybrid,0,72.4,1.8,13500
Toyota,Auris,2017,Automatic,42199,Hybrid,135,78.5,1.8,14200
Toyota,Auris,2014,Automatic,24482,Petrol,0,72.4,1.8,11500
Toyota,Auris,2015,Automatic,27751,Hybrid,0,70.6,1.8,15490
Toyota,Auris,2017,Automatic,15135,Hybrid,0,70.6,1.8,18490
Toyota,Auris,2017,Automatic,12888,Hybrid,0,70.6,1.8,17995
Toyota,Auris,2016,Automatic,18858,Hybrid,0,70.6,1.8,17395
Toyota,Auris,2017,Automatic,54900,Hybrid,0,78.5,1.8,12690
Toyota,Auris,2015,Automatic,37784,Hybrid,0,78.5,1.8,12699
Toyota,Auris,2016,Automatic,13793,Hybrid,0,78.5,1.8,14675
Toyota,Auris,2015,Manual,24000,Petrol,125,51.4,1.3,7980
Toyota,Auris,2017,Automatic,50795,Hybrid,0,70.6,1.8,14500
Toyota,Auris,2016,Automatic,64166,Hybrid,0,78.5,1.8,11000
Toyota,Auris,2018,Automatic,20913,Hybrid,135,68.8,1.8,14200
Toyota,Auris,2017,Automatic,34638,Hybrid,135,78.5,1.8,13700
Toyota,Auris,2016,Automatic,21544,Hybrid,0,78.5,1.8,14150
Toyota,Auris,2017,Automatic,13385,Hybrid,0,72.4,1.8,15795
Toyota,Auris,2015,Automatic,19715,Hybrid,0,76.4,1.8,13200
Toyota,Auris,2017,Automatic,14599,Hybrid,135,78.5,1.8,14995
Toyota,Auris,2016,Automatic,41051,Hybrid,0,70.6,1.8,15350
Toyota,Auris,2011,Automatic,42357,Hybrid,0,70.6,1.8,8995
Toyota,Auris,2016,Automatic,20915,Petrol,0,72.4,1.8,13499
Toyota,Auris,2017,Automatic,43405,Hybrid,0,78.5,1.8,15095
Toyota,Auris,2017,Automatic,8251,Hybrid,135,72.4,1.8,16249
Toyota,Auris,2016,Automatic,6113,Hybrid,0,78.5,1.8,14995
Toyota,Auris,2016,Automatic,26157,Hybrid,0,78.5,1.8,13494
Toyota,Auris,2012,Automatic,52451,Hybrid,0,70.6,1.8,8795
Toyota,Auris,2017,Automatic,31316,Hybrid,0,78.5,1.8,16095
Toyota,Auris,2011,Automatic,11850,Hybrid,0,70.6,1.8,9995
Toyota,Auris,2016,Automatic,33430,Other,0,76.4,1.8,15495
Toyota,Auris,2014,Automatic,59300,Hybrid,0,72.4,1.8,10500
Toyota,Auris,2017,Manual,6983,Petrol,0,78.5,1.8,14990
Toyota,Auris,2015,Automatic,26622,Hybrid,0,72.4,1.8,12799
Toyota,Auris,2017,Automatic,8613,Hybrid,135,78.5,1.8,15694
Toyota,Auris,2017,Automatic,53707,Hybrid,0,78.5,1.8,14695
Toyota,Auris,2017,Automatic,41904,Hybrid,0,78.5,1.8,15595
Toyota,Auris,2017,Automatic,33278,Hybrid,0,78.5,1.8,15895
Toyota,Aygo,2017,Manual,4414,Other,150,68.9,1.0,9250
Toyota,Aygo,2017,Manual,32351,Petrol,0,68.9,1.0,7100
Toyota,Aygo,2016,Manual,26193,Petrol,0,69.0,1.0,6500
Toyota,Aygo,2017,Manual,12134,Petrol,0,68.9,1.0,7650
Toyota,Aygo,2016,Manual,21123,Petrol,0,69.0,1.0,6999
Toyota,Aygo,2015,Manual,33931,Petrol,0,69.0,1.0,6495
Toyota,Aygo,2018,Semi-Auto,19885,Petrol,145,67.3,1.0,8998
Toyota,Aygo,2017,Manual,36975,Petrol,145,68.9,1.0,6998
Toyota,Aygo,2017,Manual,58008,Petrol,145,68.9,1.0,6698
Toyota,Aygo,2017,Manual,40405,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2017,Manual,32725,Petrol,145,68.9,1.0,6800
Toyota,Aygo,2017,Manual,14257,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2019,Manual,3291,Petrol,145,56.5,1.0,9998
Toyota,Aygo,2017,Manual,11675,Petrol,0,68.9,1.0,7998
Toyota,Aygo,2019,Manual,2807,Petrol,145,56.5,1.0,9498
Toyota,Aygo,2014,Manual,24176,Petrol,0,69.0,1.0,5985
Toyota,Aygo,2017,Manual,30025,Petrol,0,69.0,1.0,6522
Toyota,Aygo,2016,Manual,13171,Petrol,0,69.0,1.0,6995
Toyota,Aygo,2017,Manual,10172,Petrol,145,69.0,1.0,6995
Toyota,Aygo,2017,Manual,20253,Petrol,145,68.9,1.0,7495
Toyota,Aygo,2017,Manual,8583,Petrol,150,69.0,1.0,6895
Toyota,Aygo,2016,Manual,18842,Petrol,0,69.0,1.0,6995
Toyota,Aygo,2017,Manual,9914,Petrol,145,69.0,1.0,6995
Toyota,Aygo,2017,Manual,19150,Petrol,150,69.0,1.0,6795
Toyota,Aygo,2016,Manual,19780,Petrol,0,69.0,1.0,6495
Toyota,Aygo,2017,Manual,19502,Petrol,150,68.9,1.0,7395
Toyota,Aygo,2017,Manual,9976,Petrol,150,68.9,1.0,7995
Toyota,Aygo,2017,Manual,28033,Petrol,0,69.0,1.0,6522
Toyota,Aygo,2017,Manual,24882,Petrol,0,69.0,1.0,6495
Toyota,Aygo,2017,Manual,8932,Petrol,145,69.0,1.0,6995
Toyota,Aygo,2016,Manual,31473,Petrol,0,69.0,1.0,5995
Toyota,Aygo,2019,Manual,355,Petrol,145,57.7,1.0,10995
Toyota,Aygo,2019,Manual,6721,Petrol,145,57.7,1.0,9998
Toyota,Aygo,2017,Automatic,23589,Petrol,0,67.0,1.0,8495
Toyota,Aygo,2019,Manual,2865,Petrol,145,57.7,1.0,10295
Toyota,Aygo,2018,Manual,6275,Petrol,145,56.5,1.0,8890
Toyota,Aygo,2017,Manual,13036,Petrol,0,69.0,1.0,6798
Toyota,Aygo,2017,Manual,13046,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2017,Manual,11468,Petrol,150,68.9,1.0,7998
Toyota,Aygo,2019,Manual,150,Petrol,145,56.5,1.0,9260
Toyota,Aygo,2016,Manual,9000,Petrol,0,69.0,1.0,6295
Toyota,Aygo,2017,Manual,27268,Petrol,145,69.0,1.0,7298
Toyota,Aygo,2017,Manual,30001,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2019,Manual,148,Petrol,145,56.5,1.0,9995
Toyota,Aygo,2019,Semi-Auto,390,Petrol,145,55.4,1.0,10995
Toyota,Aygo,2017,Manual,25186,Petrol,0,68.9,1.0,7498
Toyota,Aygo,2017,Semi-Auto,10559,Petrol,145,67.3,1.0,9298
Toyota,Aygo,2014,Manual,53501,Petrol,0,69.0,1.0,5698
Toyota,Aygo,2019,Manual,2347,Petrol,145,56.5,1.0,9998
Toyota,Aygo,2017,Manual,31693,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2016,Manual,21145,Petrol,0,69.0,1.0,6998
Toyota,Aygo,2014,Manual,31010,Petrol,0,65.7,1.0,4290
Toyota,Aygo,2014,Manual,27809,Petrol,0,65.7,1.0,4998
Toyota,Aygo,2017,Manual,24512,Petrol,0,69.0,1.0,6498
Toyota,Aygo,2019,Manual,21786,Petrol,145,56.5,1.0,8998
Toyota,Aygo,2016,Manual,31501,Petrol,0,69.0,1.0,6998
Toyota,Aygo,2017,Manual,29978,Petrol,150,68.9,1.0,7498
Toyota,Aygo,2016,Manual,23901,Petrol,0,69.0,1.0,6498
Toyota,Aygo,2018,Semi-Auto,41626,Petrol,150,67.3,1.0,8498
Toyota,Aygo,2017,Manual,8150,Petrol,150,68.9,1.0,7998
Toyota,Aygo,2016,Manual,25065,Petrol,0,69.0,1.0,6498
Toyota,Aygo,2014,Manual,36320,Petrol,0,69.0,1.0,5498
Toyota,Aygo,2017,Manual,7287,Petrol,145,68.9,1.0,8498
Toyota,Aygo,2017,Manual,25413,Petrol,150,68.9,1.0,7498
Toyota,Aygo,2017,Manual,9701,Petrol,150,69.0,1.0,6798
Toyota,Aygo,2017,Manual,15197,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2017,Manual,16523,Petrol,145,68.9,1.0,7298
Toyota,Aygo,2017,Manual,8044,Petrol,145,69.0,1.0,6998
Toyota,Aygo,2017,Manual,13423,Petrol,145,69.0,1.0,6998
Toyota,Aygo,2017,Manual,12096,Petrol,150,68.9,1.0,7998
Toyota,Aygo,2018,Manual,18410,Petrol,150,68.9,1.0,7998
Toyota,Aygo,2015,Manual,24568,Petrol,0,69.0,1.0,5998
Toyota,Aygo,2015,Manual,36121,Petrol,0,69.0,1.0,6498
Toyota,Aygo,2018,Manual,17369,Petrol,145,68.9,1.0,7698
Toyota,Aygo,2017,Manual,14998,Petrol,145,68.9,1.0,8998
Toyota,Aygo,2017,Manual,12445,Petrol,145,68.9,1.0,8998
Toyota,Aygo,2017,Manual,11066,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2017,Manual,7174,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2014,Manual,33154,Petrol,0,69.0,1.0,5998
Toyota,Aygo,2018,Manual,12977,Petrol,145,56.5,1.0,8998
Toyota,Aygo,2017,Manual,16748,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2018,Manual,8602,Petrol,150,56.5,1.0,9298
Toyota,Aygo,2017,Manual,13166,Petrol,145,68.9,1.0,7698
Toyota,Aygo,2017,Manual,10385,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2017,Manual,16544,Petrol,145,68.9,1.0,8498
Toyota,Aygo,2017,Manual,13173,Petrol,145,68.9,1.0,8498
Toyota,Aygo,2018,Manual,10498,Petrol,145,68.9,1.0,8498
Toyota,Aygo,2018,Manual,13666,Petrol,145,68.9,1.0,8298
Toyota,Aygo,2019,Manual,3593,Petrol,145,56.5,1.0,8998
Toyota,Aygo,2015,Manual,39026,Petrol,0,69.0,1.0,6470
Toyota,Aygo,2017,Manual,14439,Petrol,145,68.9,1.0,8498
Toyota,Aygo,2017,Manual,20155,Petrol,145,68.9,1.0,6998
Toyota,Aygo,2018,Manual,10164,Petrol,145,68.9,1.0,7990
Toyota,Aygo,2017,Manual,15156,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2017,Manual,17071,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2017,Manual,14888,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2017,Semi-Auto,11074,Petrol,145,67.3,1.0,9440
Toyota,Aygo,2017,Manual,30031,Petrol,0,69.0,1.0,5998
Toyota,Aygo,2017,Manual,19875,Petrol,145,68.9,1.0,7498
Toyota,Aygo,2019,Manual,10,Petrol,145,56.5,1.0,8998
Toyota,Aygo,2017,Manual,27695,Petrol,0,69.0,1.0,6298
Toyota,Aygo,2017,Manual,14542,Petrol,145,69.0,1.0,6698
Toyota,Aygo,2016,Manual,23971,Petrol,0,69.0,1.0,7130
Toyota,Aygo,2013,Manual,35482,Petrol,0,65.7,1.0,4320
Toyota,Aygo,2019,Manual,3055,Petrol,145,57.7,1.0,9990
Toyota,Aygo,2014,Manual,19658,Petrol,0,65.7,1.0,4495
Toyota,Aygo,2016,Manual,15950,Petrol,0,69.0,1.0,7298
Toyota,Aygo,2020,Manual,500,Petrol,145,56.5,1.0,9995
Toyota,Aygo,2017,Manual,11881,Petrol,150,68.9,1.0,7698
Toyota,Aygo,2017,Manual,6291,Petrol,150,68.9,1.0,7698
Toyota,Aygo,2017,Manual,11211,Petrol,150,68.9,1.0,7698
Toyota,Aygo,2017,Manual,15126,Petrol,150,68.9,1.0,7698
Toyota,Aygo,2019,Manual,1360,Petrol,145,56.5,1.0,9495
Toyota,Aygo,2014,Manual,58625,Petrol,0,69.0,1.0,5498
Toyota,Aygo,2019,Manual,2519,Petrol,145,56.5,1.0,9998
Toyota,Aygo,2019,Manual,1620,Petrol,150,56.5,1.0,8998
Toyota,Aygo,2017,Manual,34697,Petrol,0,69.0,1.0,7990
Toyota,Aygo,2017,Semi-Auto,15772,Petrol,0,67.3,1.0,8990
Toyota,Aygo,2015,Manual,32540,Petrol,0,69.0,1.0,5620
Toyota,Aygo,2017,Semi-Auto,18303,Petrol,0,67.3,1.0,9498
Toyota,Aygo,2017,Semi-Auto,16007,Petrol,145,67.3,1.0,8998
Toyota,Aygo,2014,Manual,19438,Petrol,0,69.0,1.0,6298
Toyota,Aygo,2017,Manual,5008,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2017,Manual,31571,Petrol,145,68.9,1.0,6998
Toyota,Aygo,2018,Manual,18752,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2017,Manual,11925,Petrol,145,68.9,1.0,8998
Toyota,Aygo,2017,Manual,8243,Petrol,145,68.9,1.0,7698
Toyota,Aygo,2017,Manual,19700,Petrol,0,68.9,1.0,7695
Toyota,Aygo,2014,Manual,36493,Petrol,0,65.7,1.0,4798
Toyota,Aygo,2015,Manual,21261,Petrol,0,69.0,1.0,6498
Toyota,Aygo,2017,Manual,6730,Petrol,145,68.9,1.0,7998
Toyota,Aygo,2019,Manual,1360,Petrol,145,56.5,1.0,9495
Toyota,Aygo,2017,Manual,15666,Petrol,0,69.0,1.0,5295
Toyota,Aygo,2016,Manual,12076,Petrol,0,69.0,1.0,5295
Toyota,Aygo,2018,Manual,16283,Petrol,145,69.0,1.0,6995
Toyota,Aygo,2015,Manual,40599,Petrol,0,69.0,1.0,5498
Toyota,Aygo,2019,Manual,5826,Petrol,150,56.5,1.0,9498
